order_id,product_id,old_name,category,sub_category,base_price,price,quantity,amount,discount,profit,status,priority,user_id,region,city,state,order_date,ship_date,payment_mode
9635,10635,Desk v1,Furniture,Desk,3093.27,3960.53,2,7921.06,0.05,1734.52,Completed,Low,11864.0,North,Jaipur,Rajasthan,2025-01-28,2025-02-04,Cash
9636,10636,Microwave v1,Home Appliances,Microwave,3922.33,5435.79,3,16307.37,0.0,4540.38,Completed,Medium,10083.0,North,Delhi,Delhi,2025-11-16,2025-11-20,UPI
9637,10637,Table v1,Furniture,Table,4896.6,6525.42,7,45677.94,0.1,11401.74,Completed,Medium,10189.0,East,Bhubaneswar,Odisha,2026-02-26,2026-03-03,Credit Card
9638,10638,Desk v1,Furniture,Desk,725.4,870.55,5,4352.75,0.0,725.75,Pending,Low,11857.0,North,Chandigarh,Chandigarh,2025-10-08,2025-10-15,Cash
9639,10639,Sofa v1,Furniture,Sofa,1783.4,2453.89,6,14723.34,0.0,4022.94,Completed,Low,14207.0,North,Jaipur,Rajasthan,2025-05-16,2025-05-22,Cash
9640,10640,Vacuum v1,Home Appliances,Vacuum,721.95,966.16,8,7729.28,0.15,1953.68,Completed,High,11636.0,North,Chandigarh,Chandigarh,2026-02-05,2026-02-12,Debit Card
9641,10641,Headphones v1,Electronics,Headphones,3065.19,4122.59,1,4122.59,0.15,1057.4,Completed,Low,11426.0,West,Pune,Maharashtra,2026-05-19,2026-05-21,UPI
9642,10642,Sofa v1,Furniture,Sofa,4611.92,5265.99,6,31595.94,0.2,3924.42,Completed,Medium,14705.0,North,Delhi,Delhi,2025-11-21,2025-11-28,Net Banking
9643,10643,Table v1,Furniture,Table,1941.19,2121.11,7,14847.77,0.05,1259.44,Completed,Low,13202.0,West,Mumbai,Maharashtra,2025-01-25,2025-01-30,Net Banking
9644,10644,Headphones v1,Electronics,Headphones,2282.05,3128.84,7,21901.88,0.2,5927.53,Completed,Low,12320.0,North,Jaipur,Rajasthan,2026-05-07,2026-05-13,UPI
9645,10645,Marker v1,Office Supplies,Marker,2075.02,2961.03,9,26649.27,0.2,7974.09,Pending,Medium,11085.0,South,Chennai,Tamil Nadu,2026-01-17,2026-01-22,Credit Card
9646,10646,Chair v1,Furniture,Chair,937.85,1221.88,10,12218.8,0.1,2840.3,Completed,Medium,13497.0,East,Bhubaneswar,Odisha,2026-05-13,2026-05-15,Debit Card
9647,10647,Vacuum v1,Home Appliances,Vacuum,2845.76,3356.33,4,13425.32,0.15,2042.28,Completed,Medium,14190.0,North,Chandigarh,Chandigarh,2025-10-01,2025-10-04,Debit Card
9648,10648,Fan v1,Home Appliances,Fan,823.99,1020.26,5,5101.3,0.2,981.35,Completed,High,14308.0,North,Delhi,Delhi,2025-01-24,2025-01-25,Credit Card
9649,10649,Desk v1,Furniture,Desk,4377.07,4945.61,10,49456.1,0.05,5685.4,Completed,Low,13134.0,South,Hyderabad,Telangana,2025-11-30,2025-12-07,Debit Card
9650,10650,Sofa v1,Furniture,Sofa,3918.87,5596.49,10,55964.9,0.05,16776.2,Completed,Low,14798.0,West,Mumbai,Maharashtra,2025-08-11,2025-08-14,Net Banking
9651,10651,Mixer v1,Home Appliances,Mixer,1913.58,2274.16,5,11370.8,0.2,1802.9,Completed,High,13686.0,East,Kolkata,West Bengal,2025-05-04,2025-05-08,Debit Card
9652,10652,Desk v1,Furniture,Desk,4499.5,5497.75,9,49479.75,0.15,8984.25,Completed,Low,13506.0,North,Delhi,Delhi,2025-12-14,2025-12-20,Cash
9653,10653,Tablet v1,Electronics,Tablet,228.92,304.07,6,1824.42,0.15,450.9,Pending,Medium,12003.0,North,Delhi,Delhi,2025-05-10,2025-05-11,Cash
9654,10654,Printer v1,Office Supplies,Printer,1362.46,1522.55,10,15225.5,0.1,1600.9,Pending,High,12138.0,North,Jaipur,Rajasthan,2025-06-17,2025-06-22,Net Banking
9655,10655,Notebook v1,Office Supplies,Notebook,3490.86,3760.37,10,37603.7,0.0,2695.1,Completed,Medium,12861.0,East,Kolkata,West Bengal,2025-03-26,2025-04-02,Net Banking
9656,10656,Jacket v1,Clothing,Jacket,745.3,907.0,8,7256.0,0.0,1293.6,Completed,Medium,14356.0,West,Pune,Maharashtra,2025-07-23,2025-07-30,Net Banking
9657,10657,Shoes v1,Clothing,Shoes,1816.59,2521.49,9,22693.41,0.05,6344.1,Cancelled,Low,13491.0,West,Ahmedabad,Gujarat,2025-11-30,2025-12-06,Credit Card
9658,10658,Vacuum v1,Home Appliances,Vacuum,4117.97,4445.93,1,4445.93,0.15,327.96,Completed,Medium,13286.0,West,Ahmedabad,Gujarat,2026-01-22,2026-01-27,UPI
9659,10659,Shirt v1,Clothing,Shirt,1888.2,2653.31,2,5306.62,0.1,1530.22,Completed,Low,10708.0,South,Bengaluru,Karnataka,2025-07-24,2025-07-28,Net Banking
9660,10660,Table v1,Furniture,Table,1383.62,2032.13,10,20321.3,0.15,6485.1,Pending,Medium,10511.0,South,Chennai,Tamil Nadu,2025-10-21,2025-10-24,Cash
9661,10661,Headphones v1,Electronics,Headphones,453.73,514.43,5,2572.15,0.15,303.5,Pending,Medium,14800.0,South,Bengaluru,Karnataka,2026-05-15,2026-05-21,Cash
9662,10662,Laptop v1,Electronics,Laptop,347.21,504.97,10,5049.7,0.1,1577.6,Completed,Medium,11312.0,West,Pune,Maharashtra,2026-06-06,2026-06-13,Net Banking
9663,10663,Laptop v1,Electronics,Laptop,1301.7,1784.73,1,1784.73,0.2,483.03,Completed,High,10016.0,South,Bengaluru,Karnataka,2025-08-19,2025-08-23,Debit Card
9664,10664,Marker v1,Office Supplies,Marker,4869.8,7168.78,6,43012.68,0.05,13793.88,Completed,Medium,,West,Ahmedabad,Gujarat,2026-05-20,2026-05-21,Credit Card
9665,10665,Printer v1,Office Supplies,Printer,4666.4,5541.73,5,27708.65,0.1,4376.65,Completed,Medium,11972.0,South,Chennai,Tamil Nadu,2025-11-29,2025-12-03,Debit Card
9666,10666,Desk v1,Furniture,Desk,658.64,850.55,1,850.55,0.0,191.91,Completed,Medium,11952.0,North,Delhi,Delhi,2026-06-20,2026-06-23,Net Banking
9667,10667,Sofa v1,Furniture,Sofa,930.22,1362.59,10,13625.9,0.0,4323.7,Pending,Low,13998.0,West,Ahmedabad,Gujarat,2026-03-28,2026-04-02,Credit Card
9668,10668,Jeans v1,Clothing,Jeans,885.08,986.29,2,1972.58,0.15,202.42,Completed,High,14299.0,East,Patna,Bihar,2025-11-21,2025-11-26,Net Banking
9669,10669,Shoes v1,Clothing,Shoes,2822.72,3092.92,2,6185.84,0.15,540.4,Completed,Medium,12529.0,South,Chennai,Tamil Nadu,2025-02-03,2025-02-04,Credit Card
9670,10670,Laptop v1,Electronics,Laptop,4122.65,4780.93,5,23904.65,0.15,3291.4,Pending,Low,13912.0,West,Mumbai,Maharashtra,2025-09-02,2025-09-06,Credit Card
9671,10671,Jeans v1,Clothing,Jeans,4075.59,5871.43,3,17614.29,0.0,5387.52,Cancelled,Medium,13818.0,North,Jaipur,Rajasthan,2025-02-02,2025-02-04,Net Banking
9672,10672,Sofa v1,Furniture,Sofa,1041.64,1389.47,6,8336.82,0.2,2086.98,Completed,Medium,13307.0,North,Chandigarh,Chandigarh,2025-11-09,2025-11-10,Debit Card
9673,10673,Mixer v1,Home Appliances,Mixer,3913.69,5301.0,10,53010.0,0.1,13873.1,Completed,Medium,13079.0,West,Mumbai,Maharashtra,2025-10-17,2025-10-21,Debit Card
9674,10674,Laptop v1,Electronics,Laptop,2740.15,3287.04,7,23009.28,0.0,3828.23,Cancelled,Low,12749.0,North,Delhi,Delhi,2025-11-02,2025-11-08,Net Banking
9675,10675,Desk v1,Furniture,Desk,1417.07,1536.01,6,9216.06,0.15,713.64,Completed,High,13991.0,West,Pune,Maharashtra,2026-03-22,2026-03-29,Net Banking
9676,10676,Microwave v1,Home Appliances,Microwave,1789.23,2436.2,6,14617.2,0.1,3881.82,Completed,Medium,13315.0,East,Patna,Bihar,2025-09-27,2025-10-04,Credit Card
9677,10677,Tablet v1,Electronics,Tablet,384.67,437.11,7,3059.77,0.2,367.08,Completed,High,10084.0,South,Bengaluru,Karnataka,2025-05-29,2025-05-31,Debit Card
9678,10678,Microwave v1,Home Appliances,Microwave,3915.52,5784.44,8,46275.52,0.0,14951.36,Completed,Low,14283.0,South,Bengaluru,Karnataka,2025-03-16,2025-03-17,Cash
9679,10679,Tablet v1,Electronics,Tablet,1629.3,1921.85,5,9609.25,0.05,1462.75,Completed,Medium,10306.0,North,Delhi,Delhi,2026-03-08,2026-03-09,UPI
9680,10680,Shirt v1,Clothing,Shirt,2749.64,4072.42,4,16289.68,0.05,5291.12,Completed,Medium,14497.0,North,Delhi,Delhi,2026-02-03,2026-02-09,Net Banking
9681,10681,Shoes v1,Clothing,Shoes,3126.11,3423.07,2,6846.14,0.15,593.92,Completed,Low,,South,Hyderabad,Telangana,2025-09-27,2025-09-29,Cash
9682,10682,Marker v1,Office Supplies,Marker,1284.92,1781.69,10,17816.9,0.15,4967.7,Completed,Medium,11339.0,North,Jaipur,Rajasthan,2025-02-09,2025-02-12,Net Banking
9683,10683,Vacuum v1,Home Appliances,Vacuum,2083.08,2361.55,8,18892.4,0.1,2227.76,Completed,Medium,12331.0,East,Bhubaneswar,Odisha,2025-06-03,2025-06-06,UPI
9684,10684,Laptop v1,Electronics,Laptop,687.28,934.53,8,7476.24,0.2,1978.0,Completed,Low,10019.0,West,Mumbai,Maharashtra,2026-03-25,2026-03-30,UPI
9685,10685,Desk v1,Furniture,Desk,645.03,760.07,4,3040.28,0.15,460.16,Pending,Medium,14429.0,East,Patna,Bihar,2025-11-10,2025-11-16,Debit Card
9686,10686,Fan v1,Home Appliances,Fan,2492.65,2955.0,2,5910.0,0.1,924.7,Completed,Low,,South,Chennai,Tamil Nadu,2025-06-20,2025-06-21,UPI
9687,10687,Table v1,Furniture,Table,3577.7,4536.76,7,31757.32,0.05,6713.42,Completed,Low,14124.0,East,Kolkata,West Bengal,2025-03-20,2025-03-27,Credit Card
9688,10688,Shoes v1,Clothing,Shoes,1249.38,1649.96,10,16499.6,0.1,4005.8,Completed,High,12792.0,North,Chandigarh,Chandigarh,2025-02-11,2025-02-16,Net Banking
9689,10689,Pen v1,Office Supplies,Pen,757.56,1126.52,8,9012.16,0.1,2951.68,Completed,High,14014.0,West,Pune,Maharashtra,2025-08-03,2025-08-10,Net Banking
9690,10690,Shirt v1,Clothing,Shirt,3182.02,4574.25,5,22871.25,0.1,6961.15,Completed,Medium,12984.0,South,Chennai,Tamil Nadu,2025-06-29,2025-07-04,Cash
9691,10691,Shirt v1,Clothing,Shirt,4447.49,5889.48,3,17668.44,0.0,4325.97,Completed,Medium,11283.0,West,Ahmedabad,Gujarat,2025-01-17,2025-01-19,Cash
9692,10692,Table v1,Furniture,Table,554.44,779.07,8,6232.56,0.2,1797.04,Completed,Low,12845.0,North,Delhi,Delhi,2026-05-05,2026-05-09,Net Banking
9693,10693,Tablet v1,Electronics,Tablet,2615.22,3153.2,6,18919.2,0.15,3227.88,Completed,Low,11483.0,North,Jaipur,Rajasthan,2026-03-23,2026-03-27,Debit Card
9694,10694,Vacuum v1,Home Appliances,Vacuum,2195.98,3080.37,3,9241.11,0.0,2653.17,Completed,Low,14003.0,East,Bhubaneswar,Odisha,2026-05-19,2026-05-26,Net Banking
9695,10695,,Office Supplies,Pen,2363.86,3524.65,5,17623.25,0.05,5803.95,Completed,Medium,13243.0,West,Mumbai,Maharashtra,2026-06-19,2026-06-23,UPI
9696,10696,Headphones v1,Electronics,Headphones,3396.53,3690.49,10,36904.9,0.0,2939.6,Completed,Low,11368.0,East,Bhubaneswar,Odisha,2025-08-09,2025-08-15,Net Banking
9697,10697,Shoes v1,Clothing,Shoes,4271.84,4754.65,3,14263.95,0.2,1448.43,Completed,High,14878.0,West,Mumbai,Maharashtra,2025-04-12,2025-04-15,UPI
9698,10698,Vacuum v1,Home Appliances,Vacuum,4492.4,5251.62,7,36761.34,0.05,5314.54,Completed,High,11197.0,East,Patna,Bihar,2025-07-13,2025-07-14,Debit Card
9699,10699,Vacuum v1,Home Appliances,Vacuum,4452.06,5847.3,3,17541.9,0.05,4185.72,Pending,Low,13828.0,East,Kolkata,West Bengal,2025-05-25,2025-05-26,Cash
9700,10700,Notebook v1,Office Supplies,Notebook,4837.67,5466.28,2,10932.56,0.1,1257.22,Cancelled,Low,12508.0,North,Delhi,Delhi,2025-04-17,2025-04-24,Credit Card
9701,10701,Microwave v1,Home Appliances,Microwave,4792.98,5832.33,4,23329.32,0.05,4157.4,Pending,Medium,13478.0,North,Delhi,Delhi,2025-03-09,2025-03-15,Credit Card
9702,10702,Table v1,Furniture,Table,755.3,1034.01,8,8272.08,0.2,2229.68,Completed,High,11677.0,East,Bhubaneswar,Odisha,2025-04-13,2025-04-19,Net Banking
9703,10703,Shirt v1,Clothing,Shirt,1907.54,2796.5,10,27965.0,0.1,8889.6,Pending,Low,12782.0,North,Delhi,Delhi,2025-03-22,2025-03-28,Cash
9704,10704,Microwave v1,Home Appliances,Microwave,4072.74,4567.05,10,45670.5,0.15,4943.1,Completed,Low,13163.0,North,Jaipur,Rajasthan,2025-02-24,2025-02-27,Credit Card
9705,10705,Microwave v1,Home Appliances,Microwave,4616.93,6761.53,5,33807.65,0.0,10723.0,Completed,High,10844.0,North,Jaipur,Rajasthan,2025-06-01,2025-06-03,UPI
9706,10706,Headphones v1,Electronics,Headphones,3869.85,5587.71,1,5587.71,0.15,1717.86,Completed,Medium,13924.0,North,Chandigarh,Chandigarh,2026-04-23,2026-04-27,Credit Card
9707,10707,Vacuum v1,Home Appliances,Vacuum,2194.07,2542.18,6,15253.08,0.0,2088.66,Completed,High,,North,Jaipur,Rajasthan,2025-08-31,2025-09-03,Cash
9708,10708,Mixer v1,Home Appliances,Mixer,3320.82,4832.21,7,33825.47,0.05,10579.73,Completed,Medium,13300.0,South,Bengaluru,Karnataka,2025-08-25,2025-08-26,Credit Card
9709,10709,Table v1,Furniture,Table,380.33,486.25,1,486.25,0.15,105.92,Completed,High,12206.0,South,Chennai,Tamil Nadu,2026-04-30,2026-05-07,Credit Card
9710,10710,Mixer v1,Home Appliances,Mixer,633.28,733.45,8,5867.6,0.2,801.36,Completed,Low,14582.0,North,Chandigarh,Chandigarh,2026-02-27,2026-03-04,UPI
9711,10711,Tablet v1,Electronics,Tablet,1128.2,1237.2,5,6186.0,0.05,545.0,Pending,Medium,14247.0,North,Chandigarh,Chandigarh,2026-01-27,2026-01-31,Cash
9712,10712,Vacuum v1,Home Appliances,Vacuum,1620.3,2198.39,1,2198.39,0.0,578.09,Completed,Low,14876.0,East,Patna,Bihar,2026-04-15,2026-04-20,Net Banking
9713,10713,Printer v1,Office Supplies,Printer,3095.03,4446.61,6,26679.66,0.15,8109.48,Completed,Low,11937.0,West,Pune,Maharashtra,2025-03-23,2025-03-27,Cash
9714,10714,Marker v1,Office Supplies,Marker,1336.93,1930.46,4,7721.84,0.2,2374.12,Pending,Medium,13450.0,East,Bhubaneswar,Odisha,2026-06-20,2026-06-24,Credit Card
9715,10715,Shoes v1,Clothing,Shoes,2530.79,3287.46,3,9862.38,0.1,2270.01,Completed,Low,11752.0,North,Delhi,Delhi,2025-02-05,2025-02-10,Cash
9716,10716,Headphones v1,Electronics,Headphones,1780.68,2627.85,10,26278.5,0.1,8471.7,Completed,High,11153.0,South,Hyderabad,Telangana,2025-11-10,2025-11-12,UPI
9717,10717,Desk v1,Furniture,Desk,2126.9,2991.29,2,5982.58,0.1,1728.78,Completed,Low,13809.0,East,Patna,Bihar,2026-03-18,2026-03-20,UPI
9718,10718,Vacuum v1,Home Appliances,Vacuum,3444.92,4034.07,4,16136.28,0.0,2356.6,Completed,Medium,10389.0,North,Delhi,Delhi,2025-10-06,2025-10-08,Cash
9719,10719,Tablet v1,Electronics,Tablet,2271.9,3015.61,5,15078.05,0.05,3718.55,Completed,Medium,13307.0,South,Chennai,Tamil Nadu,2026-04-03,2026-04-04,Debit Card
9720,10720,Mobile v1,Electronics,Mobile,2973.56,4340.67,10,43406.7,0.15,13671.1,Completed,Medium,11627.0,North,Delhi,Delhi,2026-05-27,2026-06-03,Debit Card
9721,10721,Fan v1,Home Appliances,Fan,2000.04,2707.75,1,2707.75,0.0,707.71,Pending,Medium,14219.0,South,Chennai,Tamil Nadu,2025-03-07,2025-03-10,Cash
9722,10722,Jacket v1,Clothing,Jacket,2131.7,2675.91,4,10703.64,0.15,2176.84,Completed,Medium,12786.0,East,Kolkata,West Bengal,2025-01-13,2025-01-18,Net Banking
9723,10723,Mixer v1,Home Appliances,Mixer,2707.08,3655.36,9,32898.24,0.0,8534.52,Completed,Low,12976.0,East,Bhubaneswar,Odisha,2025-04-11,2025-04-14,Net Banking
9724,10724,Mobile v1,Electronics,Mobile,1430.07,1546.65,6,9279.9,0.05,699.48,Cancelled,Medium,10099.0,North,Jaipur,Rajasthan,2025-04-22,2025-04-27,Credit Card
9725,10725,Chair v1,Furniture,Chair,3890.42,4259.74,1,4259.74,0.0,369.32,Completed,High,11599.0,South,Hyderabad,Telangana,2025-07-30,2025-07-31,Credit Card
9726,10726,Vacuum v1,Home Appliances,Vacuum,1211.59,1720.06,4,6880.24,0.0,2033.88,Completed,Medium,10721.0,East,Patna,Bihar,2025-06-09,2025-06-12,Net Banking
9727,10727,Microwave v1,Home Appliances,Microwave,1313.46,1707.07,5,8535.35,0.05,1968.05,Cancelled,Medium,10157.0,South,Bengaluru,Karnataka,2025-09-23,2025-09-28,Debit Card
9728,10728,Fan v1,Home Appliances,Fan,3943.88,4714.37,2,9428.74,0.2,1540.98,Cancelled,Low,11850.0,East,Bhubaneswar,Odisha,2026-03-29,2026-03-30,Net Banking
9729,10729,Vacuum v1,Home Appliances,Vacuum,1005.38,1269.68,1,1269.68,0.1,264.3,Completed,Low,13350.0,South,Bengaluru,Karnataka,2025-08-05,2025-08-07,Credit Card
9730,10730,Vacuum v1,Home Appliances,Vacuum,3067.67,3799.96,10,37999.6,0.2,7322.9,Completed,Medium,14439.0,West,Pune,Maharashtra,2025-01-31,2025-02-06,Credit Card
9731,10731,Jacket v1,Clothing,Jacket,4654.9,4926.47,3,14779.41,0.05,814.71,Completed,Medium,13220.0,West,Ahmedabad,Gujarat,2025-03-21,2025-03-22,Net Banking
9732,10732,Shirt v1,Clothing,Shirt,3405.37,4374.34,9,39369.06,0.1,8720.73,Completed,Medium,11753.0,North,Chandigarh,Chandigarh,2025-08-04,2025-08-11,Credit Card
9733,10733,Laptop v1,Electronics,Laptop,1302.07,1665.23,8,13321.84,0.1,2905.28,Cancelled,High,11593.0,North,Delhi,Delhi,2025-05-06,2025-05-12,Net Banking
9734,10734,Headphones v1,Electronics,Headphones,3385.1,4194.81,6,25168.86,0.0,4858.26,Completed,Medium,11625.0,South,Hyderabad,Telangana,2025-04-29,2025-05-02,Debit Card
9735,10735,Tablet v1,Electronics,Tablet,1673.73,2267.5,3,6802.5,0.05,1781.31,Completed,Medium,11156.0,East,Patna,Bihar,2025-03-02,2025-03-06,Cash
9736,10736,Notebook v1,Office Supplies,Notebook,2135.25,2255.44,9,20298.96,0.1,1081.71,Completed,Low,13668.0,West,Pune,Maharashtra,2025-01-07,2025-01-10,Cash
9737,10737,Fan v1,Home Appliances,Fan,617.01,799.04,5,3995.2,0.0,910.15,Completed,Low,10932.0,East,Kolkata,West Bengal,2026-02-14,2026-02-15,Debit Card
9738,10738,Desk v1,Furniture,Desk,4377.72,5301.37,6,31808.22,0.0,5541.9,Completed,Low,13767.0,South,Chennai,Tamil Nadu,2025-08-02,2025-08-07,Cash
9739,10739,Table v1,Furniture,Table,3372.77,4738.85,1,4738.85,0.0,1366.08,Completed,Medium,13354.0,East,Bhubaneswar,Odisha,2025-03-15,2025-03-17,Cash
9740,10740,Notebook v1,Office Supplies,Notebook,2794.69,3422.1,7,23954.7,0.15,4391.87,Completed,Low,13310.0,West,Ahmedabad,Gujarat,2026-06-15,2026-06-18,Credit Card
9741,10741,Tablet v1,Electronics,Tablet,2714.72,3530.45,3,10591.35,0.2,2447.19,Completed,Medium,14458.0,West,Ahmedabad,Gujarat,2025-08-17,2025-08-20,Credit Card
9742,10742,Microwave v1,Home Appliances,Microwave,2831.69,4066.22,2,8132.44,0.15,2469.06,Completed,Low,14149.0,South,Chennai,Tamil Nadu,2025-03-15,2025-03-16,Debit Card
9743,10743,Jeans v1,Clothing,Jeans,2087.63,2962.16,6,17772.96,0.0,5247.18,Completed,High,14649.0,North,Jaipur,Rajasthan,2026-02-19,2026-02-23,Net Banking
9744,10744,Mobile v1,Electronics,Mobile,4291.62,5918.28,7,41427.96,0.05,11386.62,Completed,Low,14935.0,North,Chandigarh,Chandigarh,2026-01-14,2026-01-21,Debit Card
9745,10745,Notebook v1,Office Supplies,Notebook,1812.88,2548.31,5,12741.55,0.0,3677.15,Completed,Medium,13631.0,East,Kolkata,West Bengal,2025-03-05,2025-03-11,UPI
9746,10746,Marker v1,Office Supplies,Marker,1804.63,2583.98,9,23255.82,0.15,7014.15,Completed,Medium,12186.0,North,Chandigarh,Chandigarh,2026-02-03,2026-02-04,UPI
9747,10747,Tablet v1,Electronics,Tablet,1696.17,2231.77,5,11158.85,0.0,2678.0,Completed,Medium,,South,Bengaluru,Karnataka,2025-06-10,2025-06-16,UPI
9748,10748,Sofa v1,Furniture,Sofa,1681.88,2336.37,6,14018.22,0.05,3926.94,Completed,Low,11233.0,West,Ahmedabad,Gujarat,2025-11-12,2025-11-19,UPI
9749,10749,Sofa v1,Furniture,Sofa,2035.63,3038.01,6,18228.06,0.15,6014.28,Pending,Medium,14154.0,North,Chandigarh,Chandigarh,2025-11-29,2025-12-04,Net Banking
9750,10750,Table v1,Furniture,Table,4483.41,6301.45,9,56713.05,0.0,16362.36,Completed,Medium,10459.0,East,Kolkata,West Bengal,2025-03-29,2025-04-02,UPI
9751,10751,Mobile v1,Electronics,Mobile,2420.52,2581.67,4,10326.68,0.15,644.6,Completed,Medium,11101.0,West,Pune,Maharashtra,2025-01-02,2025-01-06,Cash
9752,10752,Mixer v1,Home Appliances,Mixer,4301.35,4947.8,2,9895.6,0.05,1292.9,Completed,Low,12422.0,North,Chandigarh,Chandigarh,2025-10-14,2025-10-17,Credit Card
9753,10753,Mixer v1,Home Appliances,Mixer,2920.5,3135.16,6,18810.96,0.1,1287.96,Completed,High,13942.0,West,Ahmedabad,Gujarat,2025-09-09,2025-09-15,Cash
9754,10754,Jeans v1,Clothing,Jeans,1938.12,2598.62,4,10394.48,0.1,2642.0,Completed,High,14253.0,South,Bengaluru,Karnataka,2026-06-06,2026-06-12,UPI
9755,10755,Jeans v1,Clothing,Jeans,469.09,700.38,1,700.38,0.1,231.29,Pending,High,14306.0,East,Patna,Bihar,2025-05-08,2025-05-13,Cash
9756,10756,Headphones v1,Electronics,Headphones,4105.68,6043.52,4,24174.08,0.05,7751.36,Completed,Low,14219.0,West,Mumbai,Maharashtra,2026-01-17,2026-01-18,Credit Card
9757,10757,Jacket v1,Clothing,Jacket,2044.24,2393.64,5,11968.2,0.05,1747.0,Cancelled,Medium,12742.0,South,Hyderabad,Telangana,2025-01-17,2025-01-24,Credit Card
9758,10758,Shoes v1,Clothing,Shoes,1430.84,1815.72,4,7262.88,0.2,1539.52,Cancelled,Low,13405.0,East,Kolkata,West Bengal,2025-12-14,2025-12-20,UPI
9759,10759,Shoes v1,Clothing,Shoes,2101.39,2366.59,4,9466.36,0.0,1060.8,Completed,Low,11442.0,South,Chennai,Tamil Nadu,2025-01-08,2025-01-11,Cash
9760,10760,Sofa v1,Furniture,Sofa,1927.19,2481.16,1,2481.16,0.05,553.97,Completed,Medium,10762.0,East,Patna,Bihar,2026-04-12,2026-04-19,Credit Card
9761,10761,Pen v1,Office Supplies,Pen,921.41,1273.37,1,1273.37,0.1,351.96,Completed,Medium,14741.0,North,Jaipur,Rajasthan,2025-09-23,2025-09-29,Cash
9762,10762,Pen v1,Office Supplies,Pen,1517.19,1714.02,8,13712.16,0.15,1574.64,Completed,Low,10174.0,West,Mumbai,Maharashtra,2026-01-21,2026-01-24,Debit Card
9763,10763,Fan v1,Home Appliances,Fan,1525.46,2168.82,9,19519.38,0.1,5790.24,Completed,Low,10085.0,West,Mumbai,Maharashtra,2025-08-12,2025-08-19,UPI
9764,10764,Pen v1,Office Supplies,Pen,2796.98,3544.01,4,14176.04,0.1,2988.12,Cancelled,Medium,14717.0,North,Chandigarh,Chandigarh,2026-03-18,2026-03-20,Credit Card
9765,10765,Vacuum v1,Home Appliances,Vacuum,596.59,732.9,7,5130.3,0.0,954.17,Completed,High,10359.0,East,Kolkata,West Bengal,2026-06-07,2026-06-12,Net Banking
9766,10766,Laptop v1,Electronics,Laptop,4118.38,5183.15,2,10366.3,0.05,2129.54,Pending,Medium,12219.0,North,Delhi,Delhi,2026-05-26,2026-05-29,Cash
9767,10767,Table v1,Furniture,Table,3802.94,5209.46,3,15628.38,0.05,4219.56,Completed,Low,10257.0,West,Ahmedabad,Gujarat,2025-10-13,2025-10-18,UPI
9768,10768,Laptop v1,Electronics,Laptop,1854.51,2067.91,3,6203.73,0.05,640.2,Completed,Medium,10342.0,West,Pune,Maharashtra,2025-02-10,2025-02-15,Net Banking
9769,10769,Mixer v1,Home Appliances,Mixer,4976.34,7311.17,7,51178.19,0.15,16343.81,Completed,Low,11191.0,South,Hyderabad,Telangana,2025-11-20,2025-11-26,Cash
9770,10770,Vacuum v1,Home Appliances,Vacuum,3540.42,4776.91,8,38215.28,0.0,9891.92,Pending,Low,14818.0,South,Hyderabad,Telangana,2025-05-23,2025-05-29,Cash
9771,10771,Sofa v1,Furniture,Sofa,1143.91,1317.23,9,11855.07,0.15,1559.88,Completed,Low,11139.0,North,Jaipur,Rajasthan,2025-10-24,2025-10-28,Credit Card
9772,10772,Notebook v1,Office Supplies,Notebook,4500.34,5510.9,1,5510.9,0.0,1010.56,Completed,Low,10131.0,East,Kolkata,West Bengal,2025-07-23,2025-07-28,UPI
9773,10773,Headphones v1,Electronics,Headphones,227.4,314.49,8,2515.92,0.0,696.72,Completed,Medium,11635.0,West,Mumbai,Maharashtra,2026-01-11,2026-01-14,Debit Card
9774,10774,Laptop v1,Electronics,Laptop,2344.8,3436.71,10,34367.1,0.1,10919.1,Completed,Medium,14408.0,South,Hyderabad,Telangana,2026-04-11,2026-04-18,Debit Card
9775,10775,Jacket v1,Clothing,Jacket,1472.12,1604.67,6,9628.02,0.0,795.3,Completed,Medium,14073.0,South,Hyderabad,Telangana,2026-01-10,2026-01-16,Cash
9776,10776,Shoes v1,Clothing,Shoes,725.04,853.06,8,6824.48,0.0,1024.16,Completed,Low,12629.0,East,Patna,Bihar,2025-07-15,2025-07-22,Net Banking
9777,10777,Desk v1,Furniture,Desk,744.97,1034.02,4,4136.08,0.2,1156.2,Completed,Medium,10086.0,North,Chandigarh,Chandigarh,2026-01-23,2026-01-29,Credit Card
9778,10778,Table v1,Furniture,Table,389.93,456.82,4,1827.28,0.1,267.56,Cancelled,Medium,13026.0,East,Kolkata,West Bengal,2025-01-25,2025-01-28,Debit Card
